物种代码,物种中文名,科学学名,观测地名称,观测时间,纬度,经度,数量,省份代码,检查表ID
swagoo1,鸿雁 (Swan Goose),Anser cygnoides,崇明东滩鸟类自然保护区 (Chongming Dongtan NNR),2025-12-16 06:49,31.4951401,121.9647217,0,CN-31,S288783327
bahgoo,斑头雁 (Bar-headed Goose),Anser indicus,奥林匹克森林公园 (Olympic Forest Park),2025-12-16 07:40,40.0225917,116.3919748,20,CN-11,S288786025
gragoo,灰雁 (Graylag Goose),Anser anser,奥林匹克森林公园 (Olympic Forest Park),2025-12-16 07:40,40.0225917,116.3919748,5,CN-11,S288786025
swagoo1,鸿雁 (Swan Goose),Anser cygnoides,奥林匹克森林公园 (Olympic Forest Park),2025-12-16 07:40,40.0225917,116.3919748,55,CN-11,S288786025
gragoo,灰雁 (Graylag Goose),Anser anser,"Hubin, Sanmenxia CN-Henan 34.80499, 111.25575",2025-12-16 08:26,34.804987,111.255749,15,CN-41,S288783438
taibeg1,豆雁-寒林豆雁 (Taiga Bean-Goose),Anser fabalis,渭河杨凌段 (Wei River - Yangling Section),2025-12-16 10:00,34.2350283,108.0710218,15,CN-61,S291186641
tunbeg1,豆雁-短嘴豆雁 (Tundra Bean-Goose),Anser serrirostris,渭河杨凌段 (Wei River - Yangling Section),2025-12-16 10:00,34.2350283,108.0710218,15,CN-61,S291186641
taibeg1,豆雁-寒林豆雁 (Taiga Bean-Goose),Anser fabalis,吴城 (Wu Cheng),2025-12-16 11:36,29.1863012,116.0184929,100,CN-36,S288801402
swagoo1,鸿雁 (Swan Goose),Anser cygnoides,浑河鸟岛 (Hun River Bird Island),2025-12-16 12:00,41.8212491,123.5973555,80,CN-21,S288834956
swagoo1,鸿雁 (Swan Goose),Anser cygnoides,北湖草荡 (Beihu Marshland),2025-12-16 12:27,30.347714,119.9294114,1,CN-33,S288799471
tunbeg1,豆雁-短嘴豆雁 (Tundra Bean-Goose),Anser serrirostris,橡皮坝,2025-12-16 13:01,28.071402,119.155619,2,CN-33,S288790346
gragoo,灰雁 (Graylag Goose),Anser anser,府河湿地 (Fu River Wetlands),2025-12-16 13:37,30.7524508,114.1576218,1000,CN-42,S288792438
swagoo1,鸿雁 (Swan Goose),Anser cygnoides,府河湿地 (Fu River Wetlands),2025-12-16 13:37,30.7524508,114.1576218,8,CN-42,S288792438
taibeg1,豆雁-寒林豆雁 (Taiga Bean-Goose),Anser fabalis,府河湿地 (Fu River Wetlands),2025-12-16 13:37,30.7524508,114.1576218,7,CN-42,S288792438
gragoo,灰雁 (Graylag Goose),Anser anser,白鹤洲 (Baihezhou),2025-12-16 13:41,28.8402384,116.4561555,18,CN-36,S288811616
swagoo1,鸿雁 (Swan Goose),Anser cygnoides,白鹤洲 (Baihezhou),2025-12-16 13:41,28.8402384,116.4561555,2055,CN-36,S288811616
gwfgoo,白额雁 (Greater White-fronted Goose),Anser albifrons,白鹤洲 (Baihezhou),2025-12-16 13:41,28.8402384,116.4561555,13,CN-36,S288811616
tunbeg1,豆雁-短嘴豆雁 (Tundra Bean-Goose),Anser serrirostris,白鹤洲 (Baihezhou),2025-12-16 13:41,28.8402384,116.4561555,6000,CN-36,S288811616
swagoo1,鸿雁 (Swan Goose),Anser cygnoides,Jianshui County -- Bai Jia Ying Cun,2025-12-16 14:00,23.6073291,102.7930534,50,CN-53,S291384430
taibeg1,豆雁-寒林豆雁 (Taiga Bean-Goose),Anser fabalis,黄河三角洲自然保护区--大汶流管理站 (Yellow River Delta NNR--Dawenliu Station),2025-12-16 15:28,37.7590434,118.9921687,80,CN-37,S288800115
bahgoo,斑头雁 (Bar-headed Goose),Anser indicus,吴城 (Wu Cheng),2025-12-17 08:00,29.1863012,116.0184929,1,CN-36,S294282730
tunbeg1,豆雁-短嘴豆雁 (Tundra Bean-Goose),Anser serrirostris,民丰湖 (Minfeng Lake),2025-12-17 08:16,37.5535639,118.56843,139,CN-37,S288906515
gwfgoo,白额雁 (Greater White-fronted Goose),Anser albifrons,东山村湿地 (Dongshan Wetlands),2025-12-17 08:28,22.8953387,115.5367821,2,CN-44,S288919488
taibeg1,豆雁-寒林豆雁 (Taiga Bean-Goose),Anser fabalis,大湖池--狮子山观鸟点 (Lake Dahuchi--Lion Hill Viewing Point),2025-12-17 08:30,29.123146,115.960142,0,CN-36,S288910009
gragoo,灰雁 (Graylag Goose),Anser anser,"S692 (Kangzhuang Levee), 1 Km from Guanniaodian near Ganquanzhen, Yugan (28.89458, 116.58190)",2025-12-17 12:53,28.89458,116.581901,0,CN-36,S288928633
swagoo1,鸿雁 (Swan Goose),Anser cygnoides,"S692 (Kangzhuang Levee), 1 Km from Guanniaodian near Ganquanzhen, Yugan (28.89458, 116.58190)",2025-12-17 12:53,28.89458,116.581901,0,CN-36,S288928633
gwfgoo,白额雁 (Greater White-fronted Goose),Anser albifrons,"S692 (Kangzhuang Levee), 1 Km from Guanniaodian near Ganquanzhen, Yugan (28.89458, 116.58190)",2025-12-17 12:53,28.89458,116.581901,2,CN-36,S288928633
tunbeg1,豆雁-短嘴豆雁 (Tundra Bean-Goose),Anser serrirostris,"S692 (Kangzhuang Levee), 1 Km from Guanniaodian near Ganquanzhen, Yugan (28.89458, 116.58190)",2025-12-17 12:53,28.89458,116.581901,220,CN-36,S288928633
gwfgoo,白额雁 (Greater White-fronted Goose),Anser albifrons,府河湿地 (Fu River Wetlands),2025-12-17 14:08,30.7524508,114.1576218,2,CN-42,S288948577
gragoo,灰雁 (Graylag Goose),Anser anser,府河湿地 (Fu River Wetlands),2025-12-17 14:56,30.7524508,114.1576218,50,CN-42,S288924435
swagoo1,鸿雁 (Swan Goose),Anser cygnoides,府河湿地 (Fu River Wetlands),2025-12-17 14:56,30.7524508,114.1576218,4,CN-42,S288924435
taibeg1,豆雁-寒林豆雁 (Taiga Bean-Goose),Anser fabalis,府河湿地 (Fu River Wetlands),2025-12-17 14:56,30.7524508,114.1576218,10,CN-42,S288924435
tunbeg1,豆雁-短嘴豆雁 (Tundra Bean-Goose),Anser serrirostris,府河湿地 (Fu River Wetlands),2025-12-17 14:56,30.7524508,114.1576218,1000,CN-42,S288924435
bahgoo,斑头雁 (Bar-headed Goose),Anser indicus,奥林匹克森林公园南园 (Olympic Forest Park South),2025-12-17 15:25,40.0173836,116.3938028,6,CN-11,S288926618
gragoo,灰雁 (Graylag Goose),Anser anser,奥林匹克森林公园南园 (Olympic Forest Park South),2025-12-17 15:25,40.0173836,116.3938028,2,CN-11,S288926618
swagoo1,鸿雁 (Swan Goose),Anser cygnoides,奥林匹克森林公园南园 (Olympic Forest Park South),2025-12-17 15:25,40.0173836,116.3938028,30,CN-11,S288926618
tunbeg1,豆雁-短嘴豆雁 (Tundra Bean-Goose),Anser serrirostris,清涧湾,2025-12-18 07:30,35.6321165,110.6430152,30,CN-14,S289784079
swagoo1,鸿雁 (Swan Goose),Anser cygnoides,塔礁洲 (Tajiao Shoal),2025-12-18 08:20,25.951441,119.360333,2,CN-35,S289044013
tunbeg1,豆雁-短嘴豆雁 (Tundra Bean-Goose),Anser serrirostris,塔礁洲 (Tajiao Shoal),2025-12-18 08:20,25.951441,119.360333,21,CN-35,S289044013
tunbeg1,豆雁-短嘴豆雁 (Tundra Bean-Goose),Anser serrirostris,碧海金沙,2025-12-18 09:30,30.82484,121.5664,4,CN-31,S290004514
bahgoo,斑头雁 (Bar-headed Goose),Anser indicus,羊卓雍错 (Yamdrok Lake),2025-12-18 11:00,29.083874,90.399416,0,CN-54,S294017879
gwfgoo,白额雁 (Greater White-fronted Goose),Anser albifrons,澉南海堤湿地 (Gannan Coast and Wetlands),2025-12-18 12:20,30.341823,120.877044,30,CN-33,S289035784
tunbeg1,豆雁-短嘴豆雁 (Tundra Bean-Goose),Anser serrirostris,澉南海堤湿地 (Gannan Coast and Wetlands),2025-12-18 12:20,30.341823,120.877044,10,CN-33,S289035784
taibeg1,豆雁-寒林豆雁 (Taiga Bean-Goose),Anser fabalis,五星农场 (Five-Star Farm),2025-12-18 14:30,28.7574714,116.3154888,100,CN-36,S289038047
gragoo,灰雁 (Graylag Goose),Anser anser,青华海国家湿地公园 (Qinghuahai National Wetland Park),2025-12-18 16:10,25.1190927,99.2077469,10,CN-53,S289144313
gragoo,灰雁 (Graylag Goose),Anser anser,"Km 21 on S692 (Kangzhuang Levee) near Ganquanzhen, Poyang Hu (28.90187, 116.56168)",2025-12-18 16:57,28.901868,116.561679,0,CN-36,S289051182
swagoo1,鸿雁 (Swan Goose),Anser cygnoides,"Km 21 on S692 (Kangzhuang Levee) near Ganquanzhen, Poyang Hu (28.90187, 116.56168)",2025-12-18 16:57,28.901868,116.561679,0,CN-36,S289051182
gwfgoo,白额雁 (Greater White-fronted Goose),Anser albifrons,"Km 21 on S692 (Kangzhuang Levee) near Ganquanzhen, Poyang Hu (28.90187, 116.56168)",2025-12-18 16:57,28.901868,116.561679,0,CN-36,S289051182
tunbeg1,豆雁-短嘴豆雁 (Tundra Bean-Goose),Anser serrirostris,"Km 21 on S692 (Kangzhuang Levee) near Ganquanzhen, Poyang Hu (28.90187, 116.56168)",2025-12-18 16:57,28.901868,116.561679,0,CN-36,S289051182
gwfgoo,白额雁 (Greater White-fronted Goose),Anser albifrons,顺坝垦区 (Shunba Agricultural Area),2025-12-19 08:50,30.274664,120.277054,1,CN-33,S289178803
gragoo,灰雁 (Graylag Goose),Anser anser,石臼湖--战天圩 (Shijiu Lake--Zhantianwei),2025-12-19 09:12,31.439804,118.9562422,0,CN-32,S289143179
taibeg1,豆雁-寒林豆雁 (Taiga Bean-Goose),Anser fabalis,石臼湖--战天圩 (Shijiu Lake--Zhantianwei),2025-12-19 09:12,31.439804,118.9562422,0,CN-32,S289143179
swagoo1,鸿雁 (Swan Goose),Anser cygnoides,"Ruyuan, Shaoguan CN-Guangdong 24.93911, 113.09080",2025-12-19 12:17,24.939107,113.090801,2,CN-44,S289142374
tunbeg1,豆雁-短嘴豆雁 (Tundra Bean-Goose),Anser serrirostris,白鹤洲 (Baihezhou),2025-12-19 15:44,28.8402384,116.4561555,1,CN-36,S289156336
bahgoo,斑头雁 (Bar-headed Goose),Anser indicus,白鹤洲 (Baihezhou),2025-12-19 16:55,28.8402384,116.4561555,1,CN-36,S289154345
gragoo,灰雁 (Graylag Goose),Anser anser,白鹤洲 (Baihezhou),2025-12-19 16:55,28.8402384,116.4561555,1,CN-36,S289154345
swagoo1,鸿雁 (Swan Goose),Anser cygnoides,白鹤洲 (Baihezhou),2025-12-19 16:55,28.8402384,116.4561555,1,CN-36,S289154345
gwfgoo,白额雁 (Greater White-fronted Goose),Anser albifrons,白鹤洲 (Baihezhou),2025-12-19 16:55,28.8402384,116.4561555,1,CN-36,S289154345
taibeg1,豆雁-寒林豆雁 (Taiga Bean-Goose),Anser fabalis,朱市湖 (Zhushi Lake),2025-12-19 17:03,29.17558,115.978221,3,CN-36,S289173399
tunbeg1,豆雁-短嘴豆雁 (Tundra Bean-Goose),Anser serrirostris,天溪湖 (Tianxi Lake),2025-12-20 06:49,29.9862592,119.4164958,1,CN-33,S289245105
gragoo,灰雁 (Graylag Goose),Anser anser,翠屏湿地公园 (Cuiping Wetland Park),2025-12-20 08:16,38.038985,114.388441,1,CN-13,S289503379
gragoo,灰雁 (Graylag Goose),Anser anser,石臼湖（安徽博望段）,2025-12-20 08:30,31.501815,118.855922,10,CN-34,S289284321
gwfgoo,白额雁 (Greater White-fronted Goose),Anser albifrons,石臼湖（安徽博望段）,2025-12-20 08:30,31.501815,118.855922,20,CN-34,S289284321
taibeg1,豆雁-寒林豆雁 (Taiga Bean-Goose),Anser fabalis,石臼湖（安徽博望段）,2025-12-20 08:30,31.501815,118.855922,500,CN-34,S289284321
tunbeg1,豆雁-短嘴豆雁 (Tundra Bean-Goose),Anser serrirostris,石臼湖（安徽博望段）,2025-12-20 08:30,31.501815,118.855922,500,CN-34,S289284321
bahgoo,斑头雁 (Bar-headed Goose),Anser indicus,渭河杨凌段 (Wei River - Yangling Section),2025-12-20 09:00,34.2350283,108.0710218,2,CN-61,S289271728
gwfgoo,白额雁 (Greater White-fronted Goose),Anser albifrons,东林渡,2025-12-20 10:30,31.130342,120.530124,5,CN-32,S289265919
gwfgoo,白额雁 (Greater White-fronted Goose),Anser albifrons,郭力垄水库 (Guolilong Reservoir),2025-12-20 10:34,29.0748544,119.5210003,1,CN-33,S289261193
swagoo1,鸿雁 (Swan Goose),Anser cygnoides,沙河水库--巩华城半岛 (Shahe Reservoir--Gonghuacheng Peninsula),2025-12-20 11:36,40.132575,116.2998359,10,CN-11,S289262846
gragoo,灰雁 (Graylag Goose),Anser anser,府河湿地 (Fu River Wetlands),2025-12-20 12:00,30.7524508,114.1576218,0,CN-42,S289286798
swagoo1,鸿雁 (Swan Goose),Anser cygnoides,府河湿地 (Fu River Wetlands),2025-12-20 12:00,30.7524508,114.1576218,0,CN-42,S289286798
gwfgoo,白额雁 (Greater White-fronted Goose),Anser albifrons,府河湿地 (Fu River Wetlands),2025-12-20 12:00,30.7524508,114.1576218,6,CN-42,S289286798
taibeg1,豆雁-寒林豆雁 (Taiga Bean-Goose),Anser fabalis,府河湿地 (Fu River Wetlands),2025-12-20 12:00,30.7524508,114.1576218,0,CN-42,S289286798
tunbeg1,豆雁-短嘴豆雁 (Tundra Bean-Goose),Anser serrirostris,府河湿地 (Fu River Wetlands),2025-12-20 12:00,30.7524508,114.1576218,0,CN-42,S289286798
gragoo,灰雁 (Graylag Goose),Anser anser,康山大堤,2025-12-20 12:00,28.9184,116.50116,0,CN-36,S309700866
tunbeg1,豆雁-短嘴豆雁 (Tundra Bean-Goose),Anser serrirostris,康山大堤,2025-12-20 12:00,28.9184,116.50116,0,CN-36,S309700866
taibeg1,豆雁-寒林豆雁 (Taiga Bean-Goose),Anser fabalis,石臼湖--石场 (Shijiu Lake--Shichang),2025-12-20 13:30,31.5327658,118.9129601,50,CN-32,S289284322
tunbeg1,豆雁-短嘴豆雁 (Tundra Bean-Goose),Anser serrirostris,石臼湖--石场 (Shijiu Lake--Shichang),2025-12-20 13:30,31.5327658,118.9129601,50,CN-32,S289284322
gragoo,灰雁 (Graylag Goose),Anser anser,大黄堡湿地自然保护区,2025-12-20 13:30,39.449365,117.227147,20,CN-12,S289334850
gragoo,灰雁 (Graylag Goose),Anser anser,奥林匹克森林公园南园 (Olympic Forest Park South),2025-12-20 14:00,40.0173836,116.3938028,0,CN-11,S289629515
taibeg1,豆雁-寒林豆雁 (Taiga Bean-Goose),Anser fabalis,渭河杨凌段 (Wei River - Yangling Section),2025-12-20 14:00,34.2350283,108.0710218,10,CN-61,S291186639
gwfgoo,白额雁 (Greater White-fronted Goose),Anser albifrons,"恒丰企业集团, 九江市 CN-江西省 29.14659, 115.86637",2025-12-20 14:17,29.146589,115.866371,50,CN-36,S289451530
taibeg1,豆雁-寒林豆雁 (Taiga Bean-Goose),Anser fabalis,"恒丰企业集团, 九江市 CN-江西省 29.14659, 115.86637",2025-12-20 14:17,29.146589,115.866371,25,CN-36,S289451530
gragoo,灰雁 (Graylag Goose),Anser anser,崇明东滩鸟类自然保护区--外围区域 (Chongming Dongtan NNR--Outskirts),2025-12-20 14:22,31.5022878,121.9425813,10,CN-31,S289271235
swagoo1,鸿雁 (Swan Goose),Anser cygnoides,崇明东滩鸟类自然保护区--外围区域 (Chongming Dongtan NNR--Outskirts),2025-12-20 14:22,31.5022878,121.9425813,24,CN-31,S289271235
tunbeg1,豆雁-短嘴豆雁 (Tundra Bean-Goose),Anser serrirostris,崇明东滩鸟类自然保护区--外围区域 (Chongming Dongtan NNR--Outskirts),2025-12-20 14:22,31.5022878,121.9425813,1,CN-31,S289271235
gragoo,灰雁 (Graylag Goose),Anser anser,滨海大道,2025-12-20 15:30,37.6775637,119.0256114,0,CN-37,S290944370
taibeg1,豆雁-寒林豆雁 (Taiga Bean-Goose),Anser fabalis,滨海大道,2025-12-20 15:30,37.6775637,119.0256114,0,CN-37,S290944370
tunbeg1,豆雁-短嘴豆雁 (Tundra Bean-Goose),Anser serrirostris,滨海大道,2025-12-20 15:30,37.6775637,119.0256114,0,CN-37,S290944370
swagoo1,鸿雁 (Swan Goose),Anser cygnoides,常湖池 (Lake Changhuchi),2025-12-20 16:08,29.138195,115.981827,8,CN-36,S289271775
bahgoo,斑头雁 (Bar-headed Goose),Anser indicus,拉鲁湿地国家级自然保护区 (Lalu Wetland NNR),2025-12-20 16:44,29.6723632,91.1024094,4,CN-54,S289287779
gwfgoo,白额雁 (Greater White-fronted Goose),Anser albifrons,南汇东滩 (Nanhui Dongtan),2025-12-21 07:00,30.9186715,121.9772217,0,CN-31,S293046800
taibeg1,豆雁-寒林豆雁 (Taiga Bean-Goose),Anser fabalis,南汇东滩 (Nanhui Dongtan),2025-12-21 07:00,30.9186715,121.9772217,0,CN-31,S293046800
bahgoo,斑头雁 (Bar-headed Goose),Anser indicus,奥森南园,2025-12-21 08:00,40.02299,116.39448,1,CN-11,S289644585
gragoo,灰雁 (Graylag Goose),Anser anser,奥森南园,2025-12-21 08:00,40.02299,116.39448,1,CN-11,S289644585
tunbeg1,豆雁-短嘴豆雁 (Tundra Bean-Goose),Anser serrirostris,滨海大道,2025-12-21 08:00,37.6775637,119.0256114,0,CN-37,S290943568
gragoo,灰雁 (Graylag Goose),Anser anser,剑湖湿地 (Jianhu Wetlands),2025-12-21 09:00,26.4818125,99.933093,50,CN-53,S289918971
gragoo,灰雁 (Graylag Goose),Anser anser,府河湿地 (Fu River Wetlands),2025-12-21 12:00,30.7524508,114.1576218,0,CN-42,S289501101
swagoo1,鸿雁 (Swan Goose),Anser cygnoides,府河湿地 (Fu River Wetlands),2025-12-21 12:00,30.7524508,114.1576218,0,CN-42,S289501101
gwfgoo,白额雁 (Greater White-fronted Goose),Anser albifrons,府河湿地 (Fu River Wetlands),2025-12-21 12:00,30.7524508,114.1576218,10,CN-42,S289501101
taibeg1,豆雁-寒林豆雁 (Taiga Bean-Goose),Anser fabalis,府河湿地 (Fu River Wetlands),2025-12-21 12:00,30.7524508,114.1576218,0,CN-42,S289501101
tunbeg1,豆雁-短嘴豆雁 (Tundra Bean-Goose),Anser serrirostris,府河湿地 (Fu River Wetlands),2025-12-21 12:00,30.7524508,114.1576218,0,CN-42,S289501101
tunbeg1,豆雁-短嘴豆雁 (Tundra Bean-Goose),Anser serrirostris,"余杭南湖 (South Lake, Yuhang)",2025-12-21 12:15,30.2575136,119.9171877,68,CN-33,S289471927
taibeg1,豆雁-寒林豆雁 (Taiga Bean-Goose),Anser fabalis,"余杭南湖 (South Lake, Yuhang)",2025-12-21 12:53,30.2575136,119.9171877,1,CN-33,S290081992
gragoo,灰雁 (Graylag Goose),Anser anser,北大港水库 (Beidagang Reservoir),2025-12-21 13:00,38.7358754,117.3537965,3,CN-12,S289509164
tunbeg1,豆雁-短嘴豆雁 (Tundra Bean-Goose),Anser serrirostris,东滩北八滧湿地,2025-12-21 14:27,31.59921,121.86502,20,CN-31,S290004449
gragoo,灰雁 (Graylag Goose),Anser anser,流花湖公园 (Liuhua Lake Park),2025-12-21 14:55,23.1358916,113.2511473,1,CN-44,S290771908
swagoo1,鸿雁 (Swan Goose),Anser cygnoides,流花湖公园 (Liuhua Lake Park),2025-12-21 14:55,23.1358916,113.2511473,1,CN-44,S290771908
gwfgoo,白额雁 (Greater White-fronted Goose),Anser albifrons,永光村( Yongguang Village),2025-12-21 15:23,29.1064748,115.9051504,20,CN-36,S289471171
tunbeg1,豆雁-短嘴豆雁 (Tundra Bean-Goose),Anser serrirostris,朱市湖 (Zhushi Lake),2025-12-21 15:36,29.17558,115.978221,0,CN-36,S289466009
swagoo1,鸿雁 (Swan Goose),Anser cygnoides,奥林匹克森林公园南园 (Olympic Forest Park South),2025-12-21 16:04,40.0173836,116.3938028,2,CN-11,S289472686
swagoo1,鸿雁 (Swan Goose),Anser cygnoides,大湖池--八字墙观鸟点 (Lake Dahuchi--Baziqiang Viewing Point),2025-12-21 16:30,29.1395269,115.9736622,0,CN-36,S289470361
taibeg1,豆雁-寒林豆雁 (Taiga Bean-Goose),Anser fabalis,大湖池--八字墙观鸟点 (Lake Dahuchi--Baziqiang Viewing Point),2025-12-21 16:30,29.1395269,115.9736622,0,CN-36,S289470361
gragoo,灰雁 (Graylag Goose),Anser anser,常湖池 (Lake Changhuchi),2025-12-21 17:10,29.138195,115.981827,0,CN-36,S289472771
gragoo,灰雁 (Graylag Goose),Anser anser,大湖池--狮子山观鸟点 (Lake Dahuchi--Lion Hill Viewing Point),2025-12-22 07:45,29.123146,115.960142,300,CN-36,S289631820
swagoo1,鸿雁 (Swan Goose),Anser cygnoides,大湖池--狮子山观鸟点 (Lake Dahuchi--Lion Hill Viewing Point),2025-12-22 07:45,29.123146,115.960142,300,CN-36,S289631820
gwfgoo,白额雁 (Greater White-fronted Goose),Anser albifrons,大湖池--狮子山观鸟点 (Lake Dahuchi--Lion Hill Viewing Point),2025-12-22 07:45,29.123146,115.960142,100,CN-36,S289631820
tunbeg1,豆雁-短嘴豆雁 (Tundra Bean-Goose),Anser serrirostris,大湖池--狮子山观鸟点 (Lake Dahuchi--Lion Hill Viewing Point),2025-12-22 07:45,29.123146,115.960142,150,CN-36,S289631820
gragoo,灰雁 (Graylag Goose),Anser anser,东古湖 Dong Gu Hu,2025-12-22 07:53,28.8911561,112.9264789,40,CN-43,S289656462
taibeg1,豆雁-寒林豆雁 (Taiga Bean-Goose),Anser fabalis,东古湖 Dong Gu Hu,2025-12-22 07:53,28.8911561,112.9264789,10,CN-43,S289656462
swagoo1,鸿雁 (Swan Goose),Anser cygnoides,西沙明珠湖 (Xisha Mingzhu Lake),2025-12-22 08:17,31.7378605,121.2527886,2,CN-31,S289641878
taibeg1,豆雁-寒林豆雁 (Taiga Bean-Goose),Anser fabalis,卸沙码头 (Sand Unloading Pier),2025-12-22 08:44,38.7801224,117.5888126,8,CN-12,S289642544
taibeg1,豆雁-寒林豆雁 (Taiga Bean-Goose),Anser fabalis,渭河杨凌段 (Wei River - Yangling Section),2025-12-22 09:30,34.2350283,108.0710218,20,CN-61,S290252883
swagoo1,鸿雁 (Swan Goose),Anser cygnoides,梅林公园--听涛区 (Meilin Park--Tingtao Area),2025-12-22 11:51,22.570321,114.0481341,2,CN-44,S289636827
bahgoo,斑头雁 (Bar-headed Goose),Anser indicus,奥林匹克森林公园南园 (Olympic Forest Park South),2025-12-22 11:57,40.0173836,116.3938028,8,CN-11,S289644070
gragoo,灰雁 (Graylag Goose),Anser anser,奥林匹克森林公园南园 (Olympic Forest Park South),2025-12-22 11:57,40.0173836,116.3938028,30,CN-11,S289644070
swagoo1,鸿雁 (Swan Goose),Anser cygnoides,奥林匹克森林公园南园 (Olympic Forest Park South),2025-12-22 11:57,40.0173836,116.3938028,50,CN-11,S289644070
bahgoo,斑头雁 (Bar-headed Goose),Anser indicus,纳帕海 (Napa Lake),2025-12-22 12:00,27.8800527,99.6382713,100,CN-53,S289919757
gragoo,灰雁 (Graylag Goose),Anser anser,纳帕海 (Napa Lake),2025-12-22 12:00,27.8800527,99.6382713,100,CN-53,S289919757
taibeg1,豆雁-寒林豆雁 (Taiga Bean-Goose),Anser fabalis,圩角村修水沿岸 (Xiushui River at Weijiao),2025-12-22 13:33,29.0952277,115.9142158,30,CN-36,S289648631
gwfgoo,白额雁 (Greater White-fronted Goose),Anser albifrons,郭力垄水库 (Guolilong Reservoir),2025-12-22 14:52,29.0748544,119.5210003,1,CN-33,S289650411
gragoo,灰雁 (Graylag Goose),Anser anser,北八滧 (Beibayao),2025-12-22 14:55,31.5933223,121.8447603,5,CN-31,S289658476
gwfgoo,白额雁 (Greater White-fronted Goose),Anser albifrons,北八滧 (Beibayao),2025-12-22 14:55,31.5933223,121.8447603,9,CN-31,S289658476
taibeg1,豆雁-寒林豆雁 (Taiga Bean-Goose),Anser fabalis,北八滧 (Beibayao),2025-12-22 14:55,31.5933223,121.8447603,15,CN-31,S289658476
tunbeg1,豆雁-短嘴豆雁 (Tundra Bean-Goose),Anser serrirostris,北八滧 (Beibayao),2025-12-22 14:55,31.5933223,121.8447603,15,CN-31,S289658476
gragoo,灰雁 (Graylag Goose),Anser anser,十八联圩湿地 (Shiba Lianwei Wetlands),2025-12-22 15:09,31.7224669,117.4031178,2,CN-34,S289650840
